[3,Pagos,218,3]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,8,0]
[4,Consultas,8,0]
[4,Consultas,7,1]
[4,Consultas,6,1]
[4,Consultas,6,1]
[4,Consultas,9,0]
[4,Consultas,8,0]
[4,Consultas,7,0]
[4,Consultas,7,0]
[4,Consultas,15,0]
[4,Consultas,8,1]
[4,Consultas,12,0]
[4,Consultas,13,0]
[4,Consultas,18,0]
[4,Consultas,8,0]
[4,Consultas,6,1]
[4,Consultas,6,0]
[4,Consultas,7,1]
[4,Consultas,6,14]
[4,Consultas,8,15]
[4,Consultas,6,1]
[4,Consultas,6,0]
[4,Consultas,7,0]
[4,Consultas,6,1]
[4,Consultas,6,0]
[4,Consultas,7,0]
[4,Consultas,11,2]
[4,Consultas,16,1]
[4,Consultas,5,0]
[4,Consultas,7,1]
[4,Consultas,7,0]
[4,Consultas,5,1]
[4,Consultas,6,0]
[4,Consultas,8,0]
[4,Consultas,9,1]
[4,Consultas,23,2]
[4,Consultas,12,2]
[4,Consultas,6,1]
[4,Consultas,7,2]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,12,1]
[4,Consultas,17,1]
[4,Consultas,6,2]
[4,Consultas,7,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,2]
[4,Consultas,8,2]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,2]
[4,Consultas,4,2]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,10,1]
[4,Consultas,3,1]
[4,Consultas,16,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,8,0]
[4,Consultas,13,0]
[4,Consultas,3,0]
[4,Consultas,10,5]
[4,Consultas,17,8]
[4,Consultas,3,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,6,2]
[4,Consultas,4,3]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,14,5]
[4,Consultas,8,5]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,14,3]
[4,Consultas,8,4]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,34,0]
[4,Consultas,13,0]
[4,Consultas,4,1]
[4,Consultas,49,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,7,1]
[4,Consultas,7,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,3,0]
[4,Consultas,5,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,16,4]
[4,Consultas,10,4]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,3,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,17,2]
[4,Consultas,11,2]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,2]
[4,Consultas,4,1]
[4,Consultas,8,0]
[4,Consultas,15,1]
[4,Consultas,10,4]
[4,Consultas,16,4]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,10,0]
[4,Consultas,24,1]
[4,Consultas,5,0]
[4,Consultas,10,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,6,0]
[4,Consultas,6,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,3]
[4,Consultas,4,2]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,14,0]
[4,Consultas,8,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,1]
[4,Consultas,4,2]
[4,Consultas,3,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,1]
[4,Consultas,3,0]
[4,Consultas,9,1]
[4,Consultas,16,0]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,3,0]
[4,Consultas,4,0]
[4,Consultas,10,1]
[4,Consultas,16,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,9,1]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,6,1]
[4,Consultas,4,1]
[4,Consultas,6,1]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,14,1]
[4,Consultas,10,1]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,0]
[4,Consultas,6,0]
[4,Consultas,6,1]
[4,Consultas,6,0]
[4,Consultas,7,1]
[4,Consultas,8,1]
[4,Consultas,5,1]
[4,Consultas,7,0]
[4,Consultas,6,0]
[4,Consultas,6,1]
[4,Consultas,5,1]
[4,Consultas,10,0]
[4,Consultas,17,0]
[4,Consultas,5,0]
[4,Consultas,17,1]
[4,Consultas,7,1]
[4,Consultas,11,1]
[4,Consultas,7,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,5,0]
[4,Consultas,6,1]
[4,Consultas,6,0]
[4,Consultas,6,1]
[4,Consultas,5,0]
[4,Consultas,5,4]
[4,Consultas,12,1]
[4,Consultas,18,0]
[4,Consultas,8,0]
[4,Consultas,7,0]
[4,Consultas,6,1]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,5,0]
[4,Consultas,4,0]
[4,Consultas,4,0]
[4,Consultas,4,2]
[4,Consultas,5,0]
[4,Consultas,4,1]
[4,Consultas,6,1]
[4,Consultas,5,2]
[4,Consultas,5,1]
[4,Consultas,8,2]
[4,Consultas,5,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,6,0]
[4,Consultas,4,1]
[4,Consultas,5,1]
[4,Consultas,7,1]
[4,Consultas,6,0]
[4,Consultas,4,0]
[4,Consultas,5,1]
[4,Consultas,5,1]
[4,Consultas,4,1]
[4,Consultas,4,2]
[4,Consultas,4,7]
